id,name,district,lat,long,sale_price,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,city_train_distance,express_way_distance,close_city_train,close_express_way,clinic_200m,convenience_store_200m,school_200m,university_200m,gov_service_200m,Hospital_200m,mall_200m,night_club_200m,public_park_200m,restaurant_200m,supermarket_200m,Airport_200m,E_railway_200m,railway_200m,clinic_500m,convenience_store_500m,school_500m,university_500m,gov_service_500m,Hospital_500m,mall_500m,night_club_500m,public_park_500m,restaurant_500m,supermarket_500m,Airport_500m,E_railway_500m,railway_500m,clinic_1000m,convenience_store_1000m,school_1000m,university_1000m,gov_service_1000m,Hospital_1000m,mall_1000m,night_club_1000m,public_park_1000m,restaurant_1000m,supermarket_1000m,Airport_1000m,E_railway_1000m,railway_1000m
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1398000,37037,-43.9,-47.9,8.5,4.0,1,1,23.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1300000,37037,-43.9,-47.9,8.5,4.0,1,1,23.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1300000,37037,-43.9,-47.9,8.5,4.0,1,1,23.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1350000,37037,-43.9,-47.9,8.5,4.0,1,1,23.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1490000,37037,-43.9,-47.9,8.5,4.0,1,1,26.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1450000,37037,-43.9,-47.9,8.5,4.0,1,1,22.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1580000,37037,-43.9,-47.9,8.5,4.0,1,1,22.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1890000,37037,-43.9,-47.9,8.5,4.0,1,1,26.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1500000,37037,-43.9,-47.9,8.5,4.0,1,1,22.9,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1890000,37037,-43.9,-47.9,8.5,4.0,1,1,26.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1000000,37037,-43.9,-47.9,8.5,4.0,1,1,23.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1400000,37037,-43.9,-47.9,8.5,4.0,1,1,22.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1398000,37037,-43.9,-47.9,8.5,4.0,1,1,23.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1563600,37037,-43.9,-47.9,8.5,4.0,1,1,26.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1590000,37037,-43.9,-47.9,8.5,4.0,1,1,23.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1367000,37037,-43.9,-47.9,8.5,4.0,1,1,22.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1590000,37037,-43.9,-47.9,8.5,4.0,1,1,22.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1190000,37037,-43.9,-47.9,8.5,4.0,1,1,26.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1450000,37037,-43.9,-47.9,8.5,4.0,1,1,23.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1590000,37037,-43.9,-47.9,8.5,4.0,1,1,22.7,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
601,Lumpini Park Phetkasem 98,Bang Khae,13.7108213,100.3829924,1550000,37037,-43.9,-47.9,8.5,4.0,1,1,22.0,20,4,2016,1,1,1,1,1,0,1,1,1,1,1,0,8800,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0
242,Chatrium Residence Riverside,Bang Kho Laem,13.7108458,100.5095806,10900000,181924,0.0,9.1,3.6,31.6,1,1,63.0,36,1,2008,1,1,1,1,1,1,1,1,1,1,1,1,1800,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,5,1,0,0,0,0,13,10,0,0,0,1,0,0,22,2,0,0,0
242,Chatrium Residence Riverside,Bang Kho Laem,13.7108458,100.5095806,11400000,181924,0.0,9.1,3.6,31.6,1,1,64.5,36,1,2008,1,1,1,1,1,1,1,1,1,1,1,1,1800,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,5,1,0,0,0,0,13,10,0,0,0,1,0,0,22,2,0,0,0
242,Chatrium Residence Riverside,Bang Kho Laem,13.7108458,100.5095806,21900000,181924,0.0,9.1,3.6,31.6,2,2,124.0,36,1,2008,1,1,1,1,1,1,1,1,1,1,1,1,1800,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,5,1,0,0,0,0,13,10,0,0,0,1,0,0,22,2,0,0,0
242,Chatrium Residence Riverside,Bang Kho Laem,13.7108458,100.5095806,21000000,181924,0.0,9.1,3.6,31.6,2,2,125.0,36,1,2008,1,1,1,1,1,1,1,1,1,1,1,1,1800,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,5,1,0,0,0,0,13,10,0,0,0,1,0,0,22,2,0,0,0
242,Chatrium Residence Riverside,Bang Kho Laem,13.7108458,100.5095806,21100000,181924,0.0,9.1,3.6,31.6,2,2,122.8,36,1,2008,1,1,1,1,1,1,1,1,1,1,1,1,1800,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,5,1,0,0,0,0,13,10,0,0,0,1,0,0,22,2,0,0,0
242,Chatrium Residence Riverside,Bang Kho Laem,13.7108458,100.5095806,9250000,181924,0.0,9.1,3.6,31.6,1,1,63.0,36,1,2008,1,1,1,1,1,1,1,1,1,1,1,1,1800,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,5,1,0,0,0,0,13,10,0,0,0,1,0,0,22,2,0,0,0
242,Chatrium Residence Riverside,Bang Kho Laem,13.7108458,100.5095806,10500000,181924,0.0,9.1,3.6,31.6,1,1,63.0,36,1,2008,1,1,1,1,1,1,1,1,1,1,1,1,1800,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,5,1,0,0,0,0,13,10,0,0,0,1,0,0,22,2,0,0,0
242,Chatrium Residence Riverside,Bang Kho Laem,13.7108458,100.5095806,21000000,181924,0.0,9.1,3.6,31.6,2,2,120.0,36,1,2008,1,1,1,1,1,1,1,1,1,1,1,1,1800,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,5,1,0,0,0,0,13,10,0,0,0,1,0,0,22,2,0,0,0
242,Chatrium Residence Riverside,Bang Kho Laem,13.7108458,100.5095806,11253600,181924,0.0,9.1,3.6,31.6,1,1,63.0,36,1,2008,1,1,1,1,1,1,1,1,1,1,1,1,1800,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,5,1,0,0,0,0,13,10,0,0,0,1,0,0,22,2,0,0,0
242,Chatrium Residence Riverside,Bang Kho Laem,13.7108458,100.5095806,19600000,181924,0.0,9.1,3.6,31.6,2,2,122.0,36,1,2008,1,1,1,1,1,1,1,1,1,1,1,1,1800,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,5,1,0,0,0,0,13,10,0,0,0,1,0,0,22,2,0,0,0
169,Blossom Condo @ Sathorn - Charoenrat,Sathon,13.7108858,100.5199956,4370000,107556,0.0,35.1,4.1,7.0,1,1,46.9,8,4,2018,1,1,1,1,1,0,1,1,1,0,0,1,1000,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,3,3,0,0,0,1,13,13,1,1,0,1,0,0,17,1,0,0,0
926,Resorta Yen - akat,Yan Nawa,13.7109114,100.548573,6290000,61250,9.9,18.9,5.2,-13.5,3,2,91.0,8,3,2006,1,1,1,1,1,1,1,1,0,0,0,0,2000,970,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,16,1,0,0,0
926,Resorta Yen - akat,Yan Nawa,13.7109114,100.548573,4300000,61250,9.9,18.9,5.2,-13.5,2,2,78.0,8,3,2006,1,1,1,1,1,1,1,1,0,0,0,0,2000,970,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,16,1,0,0,0
926,Resorta Yen - akat,Yan Nawa,13.7109114,100.548573,2800000,61250,9.9,18.9,5.2,-13.5,1,1,42.2,8,3,2006,1,1,1,1,1,1,1,1,0,0,0,0,2000,970,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,16,1,0,0,0
926,Resorta Yen - akat,Yan Nawa,13.7109114,100.548573,2480000,61250,9.9,18.9,5.2,-13.5,1,1,40.0,8,3,2006,1,1,1,1,1,1,1,1,0,0,0,0,2000,970,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,16,1,0,0,0
926,Resorta Yen - akat,Yan Nawa,13.7109114,100.548573,6500000,61250,9.9,18.9,5.2,-13.5,3,2,90.0,8,3,2006,1,1,1,1,1,1,1,1,0,0,0,0,2000,970,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,16,1,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,2450000,51098,-9.3,-18.5,6.5,-3.8,1,1,44.8,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,2200000,51098,-9.3,-18.5,6.5,-3.8,1,1,36.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,1350000,51098,-9.3,-18.5,6.5,-3.8,1,1,23.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,2200000,51098,-9.3,-18.5,6.5,-3.8,1,1,35.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,3990000,51098,-9.3,-18.5,6.5,-3.8,2,2,65.6,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,1990000,51098,-9.3,-18.5,6.5,-3.8,1,1,36.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,1900000,51098,-9.3,-18.5,6.5,-3.8,1,1,34.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,3150000,51098,-9.3,-18.5,6.5,-3.8,1,1,47.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,4000000,51098,-9.3,-18.5,6.5,-3.8,2,2,67.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,1850000,51098,-9.3,-18.5,6.5,-3.8,1,1,36.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,2358000,51098,-9.3,-18.5,6.5,-3.8,1,1,35.5,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,3195000,51098,-9.3,-18.5,6.5,-3.8,2,2,68.6,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,2950000,51098,-9.3,-18.5,6.5,-3.8,1,2,43.1,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,3999000,51098,-9.3,-18.5,6.5,-3.8,2,2,66.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,4000000,51098,-9.3,-18.5,6.5,-3.8,2,2,66.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,1950000,51098,-9.3,-18.5,6.5,-3.8,1,1,36.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,3200000,51098,-9.3,-18.5,6.5,-3.8,2,2,53.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
653,Lumpini Ville Sukhumvit 77,Suan Luang,13.71093907,100.6076102,3000000,51098,-9.3,-18.5,6.5,-3.8,2,1,43.0,23,3,2006,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,0,0,0,10,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,3105857,97264,0.0,3.8,4.8,6.0,1,1,31.3,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,3105857,97264,0.0,3.8,4.8,6.0,1,1,31.3,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,3105857,97264,0.0,3.8,4.8,6.0,1,1,31.3,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,4984960,97264,0.0,3.8,4.8,6.0,2,2,46.9,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,4657051,97264,0.0,3.8,4.8,6.0,2,2,47.1,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,4660000,97264,0.0,3.8,4.8,6.0,2,2,47.1,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,4759168,97264,0.0,3.8,4.8,6.0,2,2,44.9,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,4796250,97264,0.0,3.8,4.8,6.0,2,2,45.3,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,4657051,97264,0.0,3.8,4.8,6.0,2,2,47.0,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,2890000,97264,0.0,3.8,4.8,6.0,1,1,31.2,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,2800000,97264,0.0,3.8,4.8,6.0,1,1,27.3,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,2770000,97264,0.0,3.8,4.8,6.0,1,1,28.0,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,3163750,97264,0.0,3.8,4.8,6.0,1,1,29.8,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
46,Artemis Sukhumvit 77,Suan Luang,13.711005,100.6045884,3241921,97264,0.0,3.8,4.8,6.0,1,1,30.5,30,1,2016,1,1,1,1,1,1,1,1,1,1,1,1,1100,2000,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,11,0,0,0,0,1,12,2,0,1,0,0,3,0,5,2,0,0,0
