id,name,district,lat,long,sale_price,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,clinic_200m,convenience_store_200m,school_200m,university_200m,gov_service_200m,Hospital_200m,mall_200m,night_club_200m,public_park_200m,restaurant_200m,supermarket_200m,Airport_200m,E_railway_200m,railway_200m,clinic_500m,convenience_store_500m,school_500m,university_500m,gov_service_500m,Hospital_500m,mall_500m,night_club_500m,public_park_500m,restaurant_500m,supermarket_500m,Airport_500m,E_railway_500m,railway_500m,clinic_1000m,convenience_store_1000m,school_1000m,university_1000m,gov_service_1000m,Hospital_1000m,mall_1000m,night_club_1000m,public_park_1000m,restaurant_1000m,supermarket_1000m,Airport_1000m,E_railway_1000m,railway_1000m
710,Monterey Place,Khlong Toei,13.723687,100.5618353,21500000,3,3,170,25,1,1995,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,10,0,0,0,0,1,12,4,0,0,2,0,8,2,64,3,0,0,0
710,Monterey Place,Khlong Toei,13.723687,100.5618353,4400000,1,1,58,25,1,1995,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,10,0,0,0,0,1,12,4,0,0,2,0,8,2,64,3,0,0,0
710,Monterey Place,Khlong Toei,13.723687,100.5618353,7100000,2,1,78,25,1,1995,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,10,0,0,0,0,1,12,4,0,0,2,0,8,2,64,3,0,0,0
710,Monterey Place,Khlong Toei,13.723687,100.5618353,7914478,1,1,114.8,25,1,1995,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,10,0,0,0,0,1,12,4,0,0,2,0,8,2,64,3,0,0,0
710,Monterey Place,Khlong Toei,13.723687,100.5618353,7914478,1,1,114.8,25,1,1995,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,10,0,0,0,0,1,12,4,0,0,2,0,8,2,64,3,0,0,0
710,Monterey Place,Khlong Toei,13.723687,100.5618353,4300000,1,1,58,25,1,1995,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,10,0,0,0,0,1,12,4,0,0,2,0,8,2,64,3,0,0,0
875,Quad Silom,Sathon,13.72371424,100.5299795,8000000,1,1,57,8,1,2010,1,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,22,0,0,0,0,1,6,3,0,0,0,0,9,0,31,2,0,0,0,10,33,10,3,0,3,0,30,1,139,5,0,0,0
875,Quad Silom,Sathon,13.72371424,100.5299795,9720000,2,1,54,8,1,2010,1,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,22,0,0,0,0,1,6,3,0,0,0,0,9,0,31,2,0,0,0,10,33,10,3,0,3,0,30,1,139,5,0,0,0
875,Quad Silom,Sathon,13.72371424,100.5299795,8300000,1,1,57,8,1,2010,1,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,22,0,0,0,0,1,6,3,0,0,0,0,9,0,31,2,0,0,0,10,33,10,3,0,3,0,30,1,139,5,0,0,0
875,Quad Silom,Sathon,13.72371424,100.5299795,8000000,1,1,56,8,1,2010,1,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,22,0,0,0,0,1,6,3,0,0,0,0,9,0,31,2,0,0,0,10,33,10,3,0,3,0,30,1,139,5,0,0,0
875,Quad Silom,Sathon,13.72371424,100.5299795,8250000,1,1,56,8,1,2010,1,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,22,0,0,0,0,1,6,3,0,0,0,0,9,0,31,2,0,0,0,10,33,10,3,0,3,0,30,1,139,5,0,0,0
875,Quad Silom,Sathon,13.72371424,100.5299795,8240000,1,1,56.3,8,1,2010,1,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,22,0,0,0,0,1,6,3,0,0,0,0,9,0,31,2,0,0,0,10,33,10,3,0,3,0,30,1,139,5,0,0,0
875,Quad Silom,Sathon,13.72371424,100.5299795,10300000,2,1,60,8,1,2010,1,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,22,0,0,0,0,1,6,3,0,0,0,0,9,0,31,2,0,0,0,10,33,10,3,0,3,0,30,1,139,5,0,0,0
875,Quad Silom,Yan Nawa,13.72371424,100.5299795,8500000,1,1,56,8,1,2010,1,1,1,1,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,22,0,0,0,0,1,6,3,0,0,0,0,9,0,31,2,0,0,0,10,33,10,3,0,3,0,30,1,139,5,0,0,0
1387,The Treasure Silom,Bang Rak,13.7237344,100.5234529,7500000,2,2,65,8,1,2009,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,2,4,4,1,0,1,0,5,0,18,1,0,0,0,7,33,17,1,1,3,0,20,0,117,3,0,0,0
1387,The Treasure Silom,Bang Rak,13.7237344,100.5234529,7500000,2,2,65,8,1,2009,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,2,4,4,1,0,1,0,5,0,18,1,0,0,0,7,33,17,1,1,3,0,20,0,117,3,0,0,0
1387,The Treasure Silom,Bang Rak,13.7237344,100.5234529,7500000,2,2,65,8,1,2009,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,2,4,4,1,0,1,0,5,0,18,1,0,0,0,7,33,17,1,1,3,0,20,0,117,3,0,0,0
1387,The Treasure Silom,Bang Rak,13.7237344,100.5234529,7500000,2,2,65,8,1,2009,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,2,4,4,1,0,1,0,5,0,18,1,0,0,0,7,33,17,1,1,3,0,20,0,117,3,0,0,0
1387,The Treasure Silom,Bang Rak,13.7237344,100.5234529,7725000,2,1,65,8,1,2009,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,2,4,4,1,0,1,0,5,0,18,1,0,0,0,7,33,17,1,1,3,0,20,0,117,3,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,4750000,1,1,39.4,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,11000000,2,2,82.4,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,5400000,1,1,41.3,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,10260000,2,2,75,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,5000000,1,1,39.4,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,11000000,2,2,82.4,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,5400000,1,1,41.3,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,4250000,1,1,35,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,5500000,1,1,35,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,5000000,1,1,39.4,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,10800000,2,2,82.4,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,5258000,1,1,39.5,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
491,Ivy Sathorn 10,Sathon,13.7238029,100.5267045,5880000,1,1,41.3,29,1,2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,9,0,0,0,0,5,8,2,0,0,0,0,9,0,50,1,0,0,0,3,32,12,2,1,4,0,27,1,101,4,0,0,0
175,Bright Sukhumvit 24,Khlong Toei,13.723856,100.5663463,16000000,2,2,92,36,2,2011,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,5,0,25,0,0,0,0,4,19,3,0,0,0,3,15,1,68,5,0,0,0
175,Bright Sukhumvit 24,Khlong Toei,13.723856,100.5663463,16750000,1,1,73.9,36,2,2011,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,5,0,25,0,0,0,0,4,19,3,0,0,0,3,15,1,68,5,0,0,0
175,Bright Sukhumvit 24,Khlong Toei,13.723856,100.5663463,19500000,2,2,91.2,36,2,2011,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,5,0,25,0,0,0,0,4,19,3,0,0,0,3,15,1,68,5,0,0,0
175,Bright Sukhumvit 24,Khlong Toei,13.723856,100.5663463,19902000,2,2,90,36,2,2011,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,5,0,25,0,0,0,0,4,19,3,0,0,0,3,15,1,68,5,0,0,0
175,Bright Sukhumvit 24,Khlong Toei,13.723856,100.5663463,10700000,2,1,69,36,2,2011,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,5,0,25,0,0,0,0,4,19,3,0,0,0,3,15,1,68,5,0,0,0
175,Bright Sukhumvit 24,Khlong Toei,13.723856,100.5663463,21493747,1,1,153.9,36,2,2011,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,5,0,25,0,0,0,0,4,19,3,0,0,0,3,15,1,68,5,0,0,0
175,Bright Sukhumvit 24,Khlong Toei,13.723856,100.5663463,14000000,1,1,73,36,2,2011,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,5,0,25,0,0,0,0,4,19,3,0,0,0,3,15,1,68,5,0,0,0
175,Bright Sukhumvit 24,Khlong Toei,13.723856,100.5663463,13800000,1,1,73,36,2,2011,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,5,0,25,0,0,0,0,4,19,3,0,0,0,3,15,1,68,5,0,0,0
175,Bright Sukhumvit 24,Khlong Toei,13.723856,100.5663463,17500000,2,2,88.1,36,2,2011,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,5,0,25,0,0,0,0,4,19,3,0,0,0,3,15,1,68,5,0,0,0
1188,The ESSE Sukhumvit 36,Khlong Toei,13.7242137,100.5777574,12950000,1,1,38.1,43,1,2020,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,0,0,0,0,2,0,5,0,0,0,0,4,3,2,0,0,0,0,3,0,25,3,0,0,0,2,8,6,0,0,0,5,12,0,94,8,0,0,0
1188,The ESSE Sukhumvit 36,Khlong Toei,13.7242137,100.5777574,17085000,1,1,42,43,1,2020,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,0,0,0,0,2,0,5,0,0,0,0,4,3,2,0,0,0,0,3,0,25,3,0,0,0,2,8,6,0,0,0,5,12,0,94,8,0,0,0
1188,The ESSE Sukhumvit 36,Khlong Toei,13.7242137,100.5777574,14500000,1,1,43,43,1,2020,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,0,0,0,0,2,0,5,0,0,0,0,4,3,2,0,0,0,0,3,0,25,3,0,0,0,2,8,6,0,0,0,5,12,0,94,8,0,0,0
1188,The ESSE Sukhumvit 36,Khlong Toei,13.7242137,100.5777574,14930301,1,1,39,43,1,2020,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,0,0,0,0,2,0,5,0,0,0,0,4,3,2,0,0,0,0,3,0,25,3,0,0,0,2,8,6,0,0,0,5,12,0,94,8,0,0,0
1188,The ESSE Sukhumvit 36,Khlong Toei,13.7242137,100.5777574,12690000,1,1,38.5,43,1,2020,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,0,0,0,0,2,0,5,0,0,0,0,4,3,2,0,0,0,0,3,0,25,3,0,0,0,2,8,6,0,0,0,5,12,0,94,8,0,0,0
1188,The ESSE Sukhumvit 36,Khlong Toei,13.7242137,100.5777574,15680000,1,1,43,43,1,2020,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,0,0,0,0,2,0,5,0,0,0,0,4,3,2,0,0,0,0,3,0,25,3,0,0,0,2,8,6,0,0,0,5,12,0,94,8,0,0,0
1188,The ESSE Sukhumvit 36,Khlong Toei,13.7242137,100.5777574,12700000,1,1,38,43,1,2020,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,0,0,0,0,2,0,5,0,0,0,0,4,3,2,0,0,0,0,3,0,25,3,0,0,0,2,8,6,0,0,0,5,12,0,94,8,0,0,0
160,Beverly Hills Mansion,Watthana,13.7242273,100.588359,19250000,3,3,174.7,13,1,1996,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,20,1,0,0,0,2,10,7,0,0,1,5,12,0,61,4,0,0,0
160,Beverly Hills Mansion,Watthana,13.7242273,100.588359,6200000,1,1,77,13,1,1996,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,20,1,0,0,0,2,10,7,0,0,1,5,12,0,61,4,0,0,0
160,Beverly Hills Mansion,Watthana,13.7242273,100.588359,6200000,1,1,77,13,1,1996,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,20,1,0,0,0,2,10,7,0,0,1,5,12,0,61,4,0,0,0
14,59 Heritage,Khlong Toei,13.7244706,100.5818074,3900000,1,1,38,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Khlong Toei,13.7244706,100.5818074,4600000,1,1,40,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Khlong Toei,13.7244706,100.5818074,9500000,2,2,72,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Khlong Toei,13.7244706,100.5818074,14000000,3,2,120,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Khlong Toei,13.7244706,100.5818074,14000000,3,2,120,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Khlong Toei,13.7244706,100.5818074,13500000,3,2,120,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Khlong Toei,13.7244706,100.5818074,9499991,2,2,81,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Khlong Toei,13.7244706,100.5818074,4300000,1,2,38,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Khlong Toei,13.7244706,100.5818074,4600000,1,1,40,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Phra Nakhon,13.7244706,100.5818074,4950000,1,1,40,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Phra Nakhon,13.7244706,100.5818074,5600000,1,1,44,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
14,59 Heritage,Phra Nakhon,13.7244706,100.5818074,5000000,1,1,39.3,12,2,2009,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,7,0,0,0,0,4,6,0,40,4,0,0,0,4,7,8,0,0,1,2,25,0,95,5,0,0,0
43,Aree Place Sukhumvit 26,Khlong Toei,13.7244768,100.5709547,7876122,1,1,141.8,8,1,1996,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,5,2,0,0,0,0,5,0,26,1,0,0,0,7,19,3,0,0,0,3,11,1,74,5,0,0,0
951,Royal Castle Pattanakarn,Suan Luang,13.7244779,100.6228553,9000000,3,4,253.6,16,1,1996,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
951,Royal Castle Pattanakarn,Suan Luang,13.7244779,100.6228553,6700000,3,3,215,16,1,1996,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
951,Royal Castle Pattanakarn,Suan Luang,13.7244779,100.6228553,6000000,3,5,209,16,1,1996,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
951,Royal Castle Pattanakarn,Suan Luang,13.7244779,100.6228553,8100000,3,3,215,16,1,1996,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
951,Royal Castle Pattanakarn,Suan Luang,13.7244779,100.6228553,18000000,4,4,430,16,1,1996,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
951,Royal Castle Pattanakarn,Suan Luang,13.7244779,100.6228553,8000000,3,3,215,16,1,1996,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
951,Royal Castle Pattanakarn,Suan Luang,13.7244779,100.6228553,16000000,4,6,354,16,1,1996,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
951,Royal Castle Pattanakarn,Suan Luang,13.7244779,100.6228553,18000000,5,7,430,16,1,1996,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
542,LAVIQ Sukhumvit 57,Khlong Toei,13.72449985,100.5807604,10000000,1,1,40,33,1,2019,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1,0,15,2,0,0,0,1,6,0,0,0,0,2,6,0,30,1,0,0,0,4,6,8,0,0,1,5,24,0,96,6,0,0,0
542,LAVIQ Sukhumvit 57,Khlong Toei,13.72449985,100.5807604,14119443,1,1,70.6,33,1,2019,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1,0,15,2,0,0,0,1,6,0,0,0,0,2,6,0,30,1,0,0,0,4,6,8,0,0,1,5,24,0,96,6,0,0,0
542,LAVIQ Sukhumvit 57,Khlong Toei,13.72449985,100.5807604,14119443,1,1,70.6,33,1,2019,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1,0,15,2,0,0,0,1,6,0,0,0,0,2,6,0,30,1,0,0,0,4,6,8,0,0,1,5,24,0,96,6,0,0,0
678,MARU Ekkamai 2,Watthana,13.724528,100.5852574,8426286,1,1,61.1,32,1,2020,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,13,0,0,0,0,0,0,3,0,0,0,2,2,0,18,2,0,0,0,2,13,6,0,0,1,4,22,0,80,5,0,0,0
678,MARU Ekkamai 2,Watthana,13.724528,100.5852574,10760000,2,1,44.7,32,1,2020,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,13,0,0,0,0,0,0,3,0,0,0,2,2,0,18,2,0,0,0,2,13,6,0,0,1,4,22,0,80,5,0,0,0
678,MARU Ekkamai 2,Watthana,13.724528,100.5852574,13826000,2,2,59,32,1,2020,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,13,0,0,0,0,0,0,3,0,0,0,2,2,0,18,2,0,0,0,2,13,6,0,0,1,4,22,0,80,5,0,0,0
678,MARU Ekkamai 2,Watthana,13.724528,100.5852574,6756000,1,1,29.8,32,1,2020,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,13,0,0,0,0,0,0,3,0,0,0,2,2,0,18,2,0,0,0,2,13,6,0,0,1,4,22,0,80,5,0,0,0
678,MARU Ekkamai 2,Watthana,13.724528,100.5852574,12679000,2,2,53.4,32,1,2020,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,13,0,0,0,0,0,0,3,0,0,0,2,2,0,18,2,0,0,0,2,13,6,0,0,1,4,22,0,80,5,0,0,0
678,MARU Ekkamai 2,Watthana,13.724528,100.5852574,8426286,1,1,61.1,32,1,2020,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,13,0,0,0,0,0,0,3,0,0,0,2,2,0,18,2,0,0,0,2,13,6,0,0,1,4,22,0,80,5,0,0,0
768,Noble Remix,Khlong Toei,13.7245667,100.5772601,12900000,1,1,62.4,33,1,2008,1,1,1,1,1,0,1,1,1,1,1,0,0,4,0,0,0,0,0,2,0,2,1,0,0,0,5,4,2,0,0,0,0,3,0,37,2,0,0,0,1,12,5,0,0,0,5,13,0,90,9,0,0,0
768,Noble Remix,Khlong Toei,13.7245667,100.5772601,13900000,1,1,63,33,1,2008,1,1,1,1,1,0,1,1,1,1,1,0,0,4,0,0,0,0,0,2,0,2,1,0,0,0,5,4,2,0,0,0,0,3,0,37,2,0,0,0,1,12,5,0,0,0,5,13,0,90,9,0,0,0
768,Noble Remix,Khlong Toei,13.7245667,100.5772601,11900000,2,1,65,33,1,2008,1,1,1,1,1,0,1,1,1,1,1,0,0,4,0,0,0,0,0,2,0,2,1,0,0,0,5,4,2,0,0,0,0,3,0,37,2,0,0,0,1,12,5,0,0,0,5,13,0,90,9,0,0,0
768,Noble Remix,Khlong Toei,13.7245667,100.5772601,8900000,1,1,50,33,1,2008,1,1,1,1,1,0,1,1,1,1,1,0,0,4,0,0,0,0,0,2,0,2,1,0,0,0,5,4,2,0,0,0,0,3,0,37,2,0,0,0,1,12,5,0,0,0,5,13,0,90,9,0,0,0
768,Noble Remix,Khlong Toei,13.7245667,100.5772601,11200000,2,2,90,33,1,2008,1,1,1,1,1,0,1,1,1,1,1,0,0,4,0,0,0,0,0,2,0,2,1,0,0,0,5,4,2,0,0,0,0,3,0,37,2,0,0,0,1,12,5,0,0,0,5,13,0,90,9,0,0,0
