name,lat,lng
โรงเรียนอนุบาลสุพัชชา,13.67229222,100.4925709
โรงเรียนอนุบาลแสงอารีย์,13.65856058,100.5016634
โรงเรียนเขมะสิริอนุสสรณ์,13.78211597,100.4979639
โรงเรียนทิวไผ่งามและนานาชาติแคนาเดียน,13.77625071,100.4962618
โรงเรียนธรรมภิรักษ์,13.78500755,100.472687
โรงเรียนบางอ้อศึกษา,13.79611538,100.5087359
โรงเรียนบูรณวิทย์,13.78885596,100.5000046
โรงเรียนพิมลวิทย์,13.78564585,100.4942499
โรงเรียนศานติวิทยา,13.80468849,100.5081158
โรงเรียนศิริมงคลศึกษา,13.77474243,100.4960488
โรงเรียนศิริมงคลศึกษา แผนกอนุบาล,13.77729739,100.4921067
โรงเรียนสตรีบูรณวิทย์,13.78801957,100.5007854
โรงเรียนสตรีบูรณวิทย์ แผนกอนุบาล,13.78831493,100.5012683
โรงเรียนอนุบาลคุณแม่,13.7782208,100.4888941
โรงเรียนอนุบาลมูลนิธิมัสยิดดารุลอิหซ,13.80280402,100.5146892
โรงเรียนอนุบาลฤชากร,13.78260133,100.4820039
โรงเรียนกอบวิทยา,13.7717729,100.565122
โรงเรียนจำนงค์พิทยา,13.7642613,100.559431
โรงเรียนจำนงค์วิทยา,13.76494754,100.5595465
โรงเรียนนิธิปริญญา,13.76297405,100.5471139
โรงเรียนปัญจทรัพย์,13.79719853,100.5738466
โรงเรียนแม่พระฟาติมา,13.760667,100.5560503
โรงเรียนพร้อมพรรณวิทยา,13.77038386,100.5603779
โรงเรียนสามัคคีบำรุงวิทยา,13.76703364,100.5569987
โรงเรียนอนุบาลสัตย์สงวนอนุสรณ์,13.79914051,100.5726573
โรงเรียนอำนวยพิทยา,13.77388824,100.5665141
โรงเรียนชินวร,13.77684571,100.6667071
โรงเรียนเบญจมินทร์,13.81731973,100.6548964
โรงเรียนยุวทูตศึกษา,13.82178215,100.6404986
โรงเรียนสายอักษร,13.84580301,100.6478731
โรงเรียนโสมาภา,13.789916,100.6505876
โรงเรียนอนุบาลชินวร,13.77706369,100.6665514
โรงเรียนอนุบาลพุทธชาด,13.79408148,100.6721934
โรงเรียนอนุบาลลูกหนู,13.79299088,100.651682
โรงเรียนอนุบาลสายสุดา,13.83642573,100.6363368
โรงเรียนอนุบาลอินทรารักษ์,13.793589,100.6501048
โรงเรียนโกศลภัทรวิทย์,13.71543147,100.5173355
โรงเรียนโกศลวิทยา,13.71531936,100.5164564
โรงเรียนจิ้นเตอะ,13.70847843,100.5278955
โรงเรียนเซนต์หลุยส์ศึกษา,13.71823739,100.5240754
โรงเรียนเธียรประสิทธิ์ศาสตร์,13.7241111,100.5432991
โรงเรียนนิพัทธ์วิทยา,13.71352947,100.5179428
โรงเรียนเบญจวรรณศึกษา,13.70351715,100.521817
โรงเรียนพระแม่มารีสาทร,13.70464731,100.5261789
โรงเรียนศิลปวัฒนา,13.71113661,100.5131011
โรงเรียนศุภวิทย์,13.71655155,100.529196
โรงเรียนอนุบาลจันทร์เจ้า,13.70777355,100.5409734
โรงเรียนอนุบาลแสงเรืองศึกษา,13.71952074,100.5285032
โรงเรียนอนุบาลแสงอรุณพระนคร,13.71547076,100.5270994
โรงเรียนซินไตท้ง,13.79926672,100.532656
โรงเรียนเทพสัมฤทธิ์วิทยา,13.80568037,100.5260753
โรงเรียนนวพัฒน์วิทยา,13.83316723,100.5407776
โรงเรียนผะดุงศิษย์พิทยา,13.804182,100.5344362
โรงเรียนพิริยะโยธิน,13.82396323,100.5353427
โรงเรียนวีระพิทยา,13.81531058,100.5240753
โรงเรียนอนุบาลจุฬาสิริ,13.82709887,100.5326067
โรงเรียนอนุบาลแสงโสม,13.83677055,100.539867
โรงเรียนเซนต์จอห์น,13.81183264,100.5611343
โรงเรียนดรุณพัฒน์,13.8388048,100.5469756
โรงเรียนทับทอง,13.83320022,100.5754111
โรงเรียนเพชรรัชต์ในพระอุปถัมภ์ฯ,13.84949504,100.544604
โรงเรียนบีคอนเฮาส์แย้มสอาดลาดพร้าว,13.80285485,100.5671142
โรงเรียนสตรีวรนาถบางเขน,13.82199511,100.5664189
โรงเรียนแสงโสม,13.8430359,100.5539972
โรงเรียนอนุบาลชนานันท์,13.84135676,100.5706742
โรงเรียนอนุบาลปรางทิพย์,13.84387991,100.5619955
โรงเรียนอนุบาลพุทธรักษา,13.84363863,100.5473128
โรงเรียนอนุบาลเศรษฐบุตร,13.83558748,100.5724486
โรงเรียนอนุบาลสุดารักษ์ บางเขน,13.84317697,100.5799926
โรงเรียนอรรถมิตร,13.83408471,100.5685718
โรงเรียนเพาะปัญญา,13.70660064,100.5083661
โรงเรียนรักษาราชวิตร,13.700954,100.5019323
โรงเรียนวาสุเทวี,13.69931853,100.5254603
โรงเรียนเสริมปัญญาอนุบาล,13.69770901,100.5004139
โรงเรียนอนุบาลจิตตานนท์,13.69960697,100.5064169
โรงเรียนอนุบาลเพาะปัญญา,13.70646714,100.5080231
โรงเรียนอนุบาลเล็กประยูร,13.70319465,100.5213434
โรงเรียนอนุบาลสุพิศมร,13.69835495,100.511614
โรงเรียนกรุงเทพพิทยา,13.66681244,100.6820416
โรงเรียนนราทร,13.69873594,100.6364241
โรงเรียนวังเด็กพัฒนา,13.72045576,100.7059987
โรงเรียนวัฒนศิลป์วิทยาลัย,13.72786001,100.6820505
โรงเรียนจินดาพร,13.66920288,100.6946942
โรงเรียนอนุบาลจินดารัตน์,13.70783497,100.6639819
โรงเรียนอนุบาลปาลินา,13.70095605,100.6814152
โรงเรียนอนุบาลเปล่งประสิทธิ์ศรีนครินทร์,13.68963159,100.6490074
โรงเรียนอนุบาลมารียา,13.71326237,100.6566424
โรงเรียนอนุบาลศรินทิพย์,13.72229544,100.6775822
โรงเรียนคลองเตยวิทยา,13.72295822,100.5584735
โรงเรียนซินหยกฮั้วกงฮัก,13.70452525,100.5900261
โรงเรียนดรุณาลัยสุขุมวิท,13.72360917,100.5741313
โรงเรียนไทยประสิทธิ์ศาสตร์,13.70772173,100.5636244
โรงเรียนพระโขนงวิทยา,13.70939164,100.5909094
โรงเรียนพระหฤทัยคอนแวนต์,13.71794323,100.5567577
โรงเรียนวชิรสิน,13.71998468,100.5740979
โรงเรียนสามัคคีสงเคราะห์,13.70700311,100.5828037
โรงเรียนสิงฟ้า,13.7224322,100.5701662
โรงเรียนอนุบาลกุ๊กไก่,13.71515724,100.5756005
โรงเรียนอนุบาลบ้านรัก,13.71489059,100.5791398
โรงเรียนจินดาพงศ์,13.70696278,100.6211157
โรงเรียนประสานวิทย์วัฒนา,13.71569747,100.6398329
โรงเรียนปิยะจิตวิทยา,13.73340831,100.6447177
โรงเรียนสวนรัฐวิทยา,13.72913413,100.607482
โรงเรียนอนุบาลใจปราณี,13.71096975,100.6412516
โรงเรียนอนุบาลสุวัฒนา,13.73047675,100.6178098
โรงเรียนอโศกวิทย์อ่อนนุช,13.70970164,100.6279852
โรงเรียนอโศกวิทย์อ่อนนุชแผนกอนุบาล,13.70949783,100.6273643
โรงเรียนจินดามณี,13.70696132,100.4770719
โรงเรียนจินดาศึกษา,13.6739317,100.4555388
โรงเรียนแม่พระประจักษ์,13.70583763,100.4699549
โรงเรียนเลิศพัฒนาศึกษา,13.69681247,100.4705737
โรงเรียนสมบุญวิทย์,13.67938664,100.4701604
โรงเรียนอนุบาลประเสริฐศิลป์,13.69231257,100.4488103
โรงเรียนอนุบาลเสริมสุธี,13.70228756,100.4771259
โรงเรียนเจริญวิทยศึกษา,13.93587396,100.6059593
โรงเรียนธนินทรวิทยา,13.92171168,100.5891585
โรงเรียนบริบูรณ์ศิลป์ศึกษา,13.91587942,100.5950224
โรงเรียนพระหฤทัยดอนเมือง,13.92492766,100.5880608
โรงเรียนอนุบาลเกษร,13.92693234,100.5897494
โรงเรียนอนุบาลธนินทร,13.94822502,100.6080993
โรงเรียนอนุบาลธรรมาภรณ์,13.93899432,100.5863615
โรงเรียนอนุบาลน้องหนู,13.95365119,100.6117649
โรงเรียนอนุบาลบริบูรณ์ศิลป์,13.91541111,100.5947601
โรงเรียนอนุบาลบ้านพลอยเพลิน,13.95256186,100.6124699
โรงเรียนโกวิทธำรง,13.75712674,100.5440608
โรงเรียนเซนต์ดอมินิก,13.74882219,100.5594582
โรงเรียนบ้านครัววิทยา,13.75076586,100.5247387
โรงเรียนสมาคมสตรีไทย,13.75576085,100.5238833
โรงเรียนสวนมิสกวัน,13.76367726,100.5314992
โรงเรียนสัมมาชีวศิลป,13.75136748,100.5297638
โรงเรียนอนุบาลอิ่มเอม,13.75414621,100.53644
โรงเรียนอำนวยศิลป์,13.76037665,100.5273348
โรงเรียนโชคชัย,13.83450863,100.6269623
โรงเรียนปิยะพงษ์วิทยา,13.84261221,100.6043087
โรงเรียนฤทธิไกรศึกษา,13.80339332,100.5957992
โรงเรียนสันติสุขวิทยา,13.83187787,100.5953919
โรงเรียนอนุบาลเฉลิมขวัญ,13.80342088,100.5943381
โรงเรียนอนุบาลโชคชัยลาดพร้าว,13.83537276,100.6275048
โรงเรียนอนุบาลธิดารัก,13.82239103,100.5961505
โรงเรียนอนุบาลบ้านแสนรัก,13.85084698,100.6518494
โรงเรียนเกษมพิทยา,13.73104958,100.5950682
โรงเรียนไทยคริสเตียน,13.73443446,100.5944069
โรงเรียนเจริญวุฒิวิทยา,13.72592488,100.5809426
โรงเรียนทอสี,13.73335147,100.5927445
โรงเรียนพระแม่มารีพระโขนง,13.71853072,100.5908231
โรงเรียนพระหฤทัยพัฒนเวศม์,13.72916057,100.6006309
โรงเรียนวัฒนาวิทยาลัย,13.74520187,100.5601925
โรงเรียนแสงหิรัญ,13.71058774,100.5988593
โรงเรียนอนุบาลจุฑาภรณ์,13.74538784,100.5693481
โรงเรียนอนุบาลดารารัตน์,13.72407798,100.5996441
โรงเรียนอนุบาลเทพสนิท,13.72358699,100.5874824
โรงเรียนอนุบาลบ้านไทยวัฒนา,13.72775163,100.5892579
โรงเรียนแอ๊ดเวนตีสเอกมัย,13.73116363,100.5928037
โรงเรียนกสิณธรวิทยา,13.73239517,100.3727319
โรงเรียนกสิณธรอาคาเดมี่,13.74336662,100.3651203
โรงเรียนประทุมอนุสรณ์,13.70357691,100.4237402
โรงเรียนพิชญ์ชนก,13.69597008,100.4213645
โรงเรียนมณีวัฒนา,13.69569445,100.3806363
โรงเรียนสากลศึกษา บางแค,13.70753898,100.4248458
โรงเรียนสารสาสน์ธนบุรี,13.73296893,100.3687127
โรงเรียนอนุบาลเศรษฐราณี,13.70671039,100.39898
โรงเรียนอนุบาลอนุบัณฑิต,13.73597794,100.3819167
โรงเรียนอภิจิตอนุสรณ์,13.70556005,100.4199983
โรงเรียนอัสสัมชัญธนบุรี,13.73356314,100.3707783
โรงเรียนอำนวยศิลป์ธนบุรี,13.70868776,100.392991
โรงเรียนกองทัพบกอุปถัมภ์ไกรอำนวยวิทยา,13.88706995,100.5533002
โรงเรียนชาลีสมุทร,13.85631397,100.5483589
โรงเรียนไผทอุดมศึกษา,13.87707133,100.5789081
โรงเรียนอนุบาลฉัตรเฉลิม,13.86198913,100.5471568
โรงเรียนอนุบาลดวงจิต,13.89231284,100.5828326
โรงเรียนอนุบาลทอฝัน,13.86022951,100.5834291
โรงเรียนอนุบาลเยาวบุตร,13.89495093,100.5718398
โรงเรียนประเทืองทิพย์วิทยา,13.90589577,100.6272101
โรงเรียนระเบียบศึกษา,13.90677404,100.6269849
โรงเรียนศิริวัฒน์วิทยา,13.90132718,100.6439904
โรงเรียนอนุบาลบ้านอัมรินทร์,13.9231789,100.6445797
โรงเรียนอนุบาลฤทธิยะวรรณาลัย,13.90680589,100.6194809
โรงเรียนอนุบาลหงส์ทอง,13.92122851,100.6429465
โรงเรียนทรงวิทย์ศึกษา,13.7967925,100.6973314
โรงเรียนอนุบาลนิรมล,13.84503824,100.6540562
โรงเรียนอนุบาลราชเดช,13.80899881,100.6875419
โรงเรียนนรรัตน์รังสฤษดิ์,13.74093851,100.6913807
โรงเรียนวิทยานนท์,13.78589836,100.7042441
โรงเรียนศิริเพ็ญ,13.77968759,100.6794522
โรงเรียนโสมาภานุสสรณ์,13.77694446,100.6708045
โรงเรียนอนุบาลเฟื่องฟ้า,13.77604384,100.6756439
โรงเรียนกานดา,13.78820617,100.6016058
โรงเรียนถนอมพิศวิทยา,13.79164707,100.5978928
โรงเรียนบางกอกศึกษา,13.77986824,100.6187873
โรงเรียนศิริกุลพิทยา,13.76335502,100.6034432
โรงเรียนศึกษากิจศึกษา,13.78424628,100.5961685
โรงเรียนเศรษฐบุตรอุปถัมภ์,13.79632304,100.5946783
โรงเรียนอนุบาลจิตต์นัฐดา,13.78297472,100.6178561
โรงเรียนอนุบาลบ้านครู,13.78302916,100.6233129
โรงเรียนอนุบาลศรีวรางค์,13.79320633,100.6069023
โรงเรียนอุดมศึกษา,13.77416064,100.612515
โรงเรียนขุมทองวิทยา,13.88784524,100.7208536
โรงเรียนนีรชาศึกษา,13.82849311,100.6970059
โรงเรียนสารสาสน์วิเทศนิมิตใหม่,13.86934871,100.7329194
โรงเรียนโสมาภาพัฒนา,13.85466138,100.6889349
โรงเรียนอนุบาลวรรณฤดี,13.83739113,100.7133133
โรงเรียนอนุบาลสมศกุลนา,13.82239707,100.7015032
โรงเรียนประภามนตรี,13.66938084,100.6193978
โรงเรียนรุ่งเรืองวิทยา,13.67339046,100.6032854
โรงเรียนลาซาล,13.65738631,100.6317757
โรงเรียนสรรพาวุธวิทยา,13.66497313,100.5923672
โรงเรียนเซนต์พอลพัฒนา,13.66334787,100.6406256
โรงเรียนอนุบาลเจริญพงศ์,13.6480328,100.6287444
โรงเรียนอนุบาลนวลทอง,13.67370087,100.6305199
โรงเรียนอนุบาลศรีศึกษา,13.67239124,100.5914279
โรงเรียนโชติกาญจน์,13.74845227,100.3444255
โรงเรียนเพลินพัฒนา,13.7885617,100.3964785
โรงเรียนอนุบาลบ้านพลอยภูมิ,13.80012185,100.3629708
โรงเรียนอนุบาลพลอยแก้ว,13.79047846,100.3560425
โรงเรียนอนุบาลสร้างสรรค์,13.7784112,100.4026334
โรงเรียนบูรณะศึกษา,13.62444532,100.5017066
โรงเรียนบูรณะศึกษา แผนกอนุบาลทุ่งครุ,13.62348036,100.493826
โรงเรียนสารสาสน์ประชาอุทิศพิทยาคาร,13.60588512,100.506543
โรงเรียนอนุบาลบ้านโดม,13.62965569,100.5040963
โรงเรียนอนุบาลปานตะวัน,13.64582881,100.479778
โรงเรียนแสนสนุกไตรทักษะ บางมด,13.64143556,100.4978764
โรงเรียนดวงวิภา,13.68334979,100.4449373
โรงเรียนดุสิตวิทยา,13.68424783,100.4428534
โรงเรียนปัญญาศักดิ์บางบอน,13.64695397,100.3621607
โรงเรียนเลิศหล้าถนนกาญจนาภิเษก,13.6743897,100.4075529
โรงเรียนวิชัยวิทยา,13.67669832,100.43531
โรงเรียนสารสาสน์วิเทศบางบอน,13.6618581,100.3822694
โรงเรียนอนุบาลดุสิต,13.68430809,100.4433715
โรงเรียนอนุบาลทานตะวัน,13.64934035,100.3638383
โรงเรียนอนุบาลเสริมมิตรบางขุนเทียน,13.65325058,100.4130384
โรงเรียนเตรียมสาธิตศึกษา,13.67711985,100.4280647
โรงเรียนสุภาคมศึกษา,13.72348787,100.4675867
โรงเรียนอนุบาลคุ้มเกล้า,13.61108499,100.4025474
โรงเรียนกุหลาบวิทยา,13.73162143,100.5128441
โรงเรียนเผยอิง,13.73939443,100.5070776
โรงเรียนอนุบาลธนสมบูรณ์ดุสิต,13.77811516,100.5062527
โรงเรียนสวนสันติ,13.83631425,100.8478587
โรงเรียนอนันตา,13.84813289,100.8082981
โรงเรียนอนุบาลช้างมงคล,13.85249373,100.861963
โรงเรียนอนุบาลธรรมพิทักษ์,13.85924526,100.6649989
โรงเรียนอนุบาลต้นข้าว,13.74945659,100.6222398
โรงเรียนอนุบาลสิริกาญจน์รัต,13.74912063,100.6197224
โรงเรียนหทัยนิรมล,13.74827834,100.6634164
โรงเรียนสยามสามไตร,13.70164577,100.6061948
โรงเรียนอนุบาลบ้านหวาน,13.69989421,100.5933047
โรงเรียนนาดาวิทยาทาน,13.80562596,100.7598694
โรงเรียนปัญจทรัพย์ มีนบุรี,13.78582239,100.737064
โรงเรียนอนุบาลปษิตา,13.7875072,100.4149058
โรงเรียนแช่มเสริม,13.83033351,100.6511774
โรงเรียนอนุบาลวณลักษณ์,13.85374141,100.5634398
โรงเรียนปาณยา พัฒนาการ,13.73488127,100.6284177
โรงเรียนอนุบาลศิวภรณ์,13.6750414,100.6667832
โรงเรียนอนุบาลบ้านวาดฝัน,13.82787077,100.5986021
โรงเรียนผ่องสุวรรณวิทยา สายไหม,13.93272874,100.6571864
โรงเรียนอนุบาลปิยะพัฒนา,13.90181212,100.6723903
โรงเรียนทินกรพิทยานุสรณ์,13.78044128,100.6776172
โรงเรียนอนุบาลช้างเผือก,13.77216036,100.6252908
โรงเรียนมาคิดวิทยา,13.87046791,100.7254713
โรงเรียนสิบสองวิทยา,13.68219365,100.4244898
โรงเรียนพิทยพัฒน์ศึกษา,13.83549587,100.771406
โรงเรียนยอดดวงใจ,13.7375808,100.7680697
โรงเรียนบางกอกทวิวิทย์,13.77025611,100.5846248
โรงเรียนเลิศหล้า,13.70324816,100.3584346
โรงเรียนกฤตศิลป์วิทยา,13.7127928,100.7083563
โรงเรียนกัลยวิทย์,13.83751335,100.5933583
โรงเรียนเด็กสากลนิมิตใหม่,13.8255433,100.7451276
โรงเรียนปรัชชาธร,13.79820144,100.6896191
โรงเรียนเปรมฤดีศึกษา,13.69886242,100.5261323
โรงเรียนอนุบาลธีระนิตย์,13.72393921,100.3766403
โรงเรียนเอกวิทยา,13.90328104,100.6397387
โรงเรียนสองภาษาลาดพร้าว,13.77248526,100.6267357
โรงเรียนสัมมาสิกขาสันติอโศก,13.79732284,100.6526744
โรงเรียนเซนต์มารีอา มีนบุรี,13.7835094,100.7786795
โรงเรียนอนุบาลโรจน์จิราภา,13.70738055,100.4795246
โรงเรียนสารสาสน์วิเทศมีนบุรี,13.81870627,100.7482306
โรงเรียนอัลกุรรออ์วิทยา (ประเวศ),13.72030583,100.6549629
โรงเรียนพิชญ์ชนกหนองแขม,13.68481988,100.3576724
โรงเรียนมัธยมปัญญารัตน์,13.72595118,100.5235519
โรงเรียนอนุบาลสิทธิศาสตร์,13.73892572,100.5677887
โรงเรียนอิสลามสวนสันติ,13.86909593,100.8820763
โรงเรียนอนุบาลพงศ์สถิต,13.7166201,100.6946549
โรงเรียนมินเดอร์พัฒนาศึกษา,13.7308952,100.6528828
โรงเรียนสารสาสน์วิเทศหนองแขม,13.67298257,100.3484707
โรงเรียนวนิษาสุขุมวิท,13.72437143,100.5708264
โรงเรียนอนุบาลสิรีณไตรภาษา,13.72153235,100.5523618
โรงเรียนเอกบูรพา วิเทศศึกษา,13.8250621,100.726274
โรงเรียนเลิศหล้าถนนเกษตร-นวมินทร์,13.81624603,100.6384435
โรงเรียนอนุบาลกฤตยา,13.90818562,100.5659792
โรงเรียนสารสาสน์วิเทศสายไหม,13.91776976,100.6809439
โรงเรียนอิกเราะสามัญศึกษา,13.74094439,100.6984171
โรงเรียนอนุบาลกลมเกลียว,13.82224198,100.5940498
โรงเรียนสาธิตพัฒนา,13.87738459,100.7097117
โรงเรียนศศิภา,13.89199687,100.7547279
โรงเรียนอนุบาลบ้านสนุกคิด,13.77612676,100.6938992
โรงเรียนอนุบาลธนาทิพย์,13.77066029,100.7209914
โรงเรียนราชานุชิต,13.76118635,100.6033359
โรงเรียนอนุบาลสวนสันติอนุสรณ์,13.85682514,100.8497412
โรงเรียนอ้ามานะห์ศึกษาศาสน์,13.7098698,100.6678421
โรงเรียนมัธยมฐานเทคโนโลยี,13.62059635,100.3764006
โรงเรียนสาธิตกรุงเทพธนบุรี,13.7734374,100.3430052
โรงเรียนอนุบาลกิ๊ฟเต็ดศึกษา,13.68141513,100.6490241
โรงเรียนอนุบาลวิมณฑ์ฉัตร,13.87562474,100.5521415
โรงเรียนอนุบาลบ้านสวนหมาก,13.85971152,100.8540839
โรงเรียนโชคชัยหทัยราษฎร์,13.84727167,100.7221272
โรงเรียนศาสนวิทยา,13.85842715,100.8601695
โรงเรียนอันวารุ้ลอิสลาม,13.74561295,100.5990319
โรงเรียนสาธิตพัฒนา ฝ่ายมัธยม,13.87661416,100.7100206
โรงเรียนเตรียมวิทย์พัฒนา,13.84238428,100.6535472
โรงเรียนอนุบาลกิตติ,13.70965467,100.4527351
โรงเรียนปรีดาวิทยา,13.92563398,100.5655137
โรงเรียนอนุบาลมาร์คฟอร์ฟิวเจอร์,13.76554878,100.3490271
โรงเรียนนกฮูกวิช,13.65188339,100.449469
โรงเรียนอนุบาลนิเวศน์วารินทร์,13.88853096,100.6082881
โรงเรียนอนุบาลยุวภัทร,13.73355787,100.3959118
โรงเรียนอนุบาลเปี่ยมปัญญา,13.71800532,100.3934343
โรงเรียนอนุบาลชมดาว,13.68422023,100.6156536
โรงเรียนอรรถวิทย์,13.6747541,100.6020836
โรงเรียนกว่างเจ้า,13.72444938,100.5266859
โรงเรียนเด็กสากล,13.75571968,100.6509579
โรงเรียนสอนศาสนาศาสนูปถัมภ์,13.69604037,100.638088
โรงเรียนอนุบาลเด่นหล้า,13.70894031,100.3785778
โรงเรียนสารสาสน์วิเทศธนบุรี,13.7332967,100.365025
โรงเรียนปริยากร,13.81856974,100.7215183
โรงเรียนภูมิสมิทธ์,13.82215945,100.7213135
โรงเรียนอนุบาลต้าตี้วิเทศศึกษา,13.7014686,100.5358936
โรงเรียนอนุบาลบูรณะศึกษา,13.66463233,100.5051037
โรงเรียนคาเบรียลอุปถัมภ์,13.6922225,100.4838489
โรงเรียนณ ดรุณ,13.7715765,100.597109
โรงเรียนอนุบาลเทพสุดา,13.74666585,100.6232655
โรงเรียนอัสสัมชัญแผนกประถม,13.71654221,100.5263204
โรงเรียนปัญโญทัย,13.88007286,100.6619834
โรงเรียนแสนสุขสม,13.70181193,100.3631603
โรงเรียนวิทยปัญญามัธยม,13.87570873,100.8824441
โรงเรียนอนุบาลก้องหล้า,13.70603163,100.3453581
โรงเรียนอนุบาลเกษมสันต์,13.6891587,100.6763487
โรงเรียนประเทืองทิพย์วิทยา 2,13.90801099,100.6312499
โรงเรียนพรพิมพ์พัฒนา,13.65909324,100.3917286
โรงเรียนสาธิต เคพีเอส วิเทศศาสตร์,13.67968457,100.6387513
