name,district,lat,long,sale_price,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,city_train_distance,express_way_distance,close_city_train,close_express_way
Life @ Ladprao 18,Chatuchak,13.80715064,100.5702427,3500000.0,105670.0,0.0,-3.0,4.4,0.0,1.0,1.0,35.0,32.0,1.0,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,430.0,1900.0,1.0,0.0
Life @ Ladprao 18,Chatuchak,13.80715064,100.5702427,3500000.0,105670.0,0.0,-3.0,4.4,0.0,1.0,1.0,35.0,32.0,1.0,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,430.0,1900.0,1.0,0.0
Life @ Ladprao 18,Chatuchak,13.80715064,100.5702427,4100000.0,105670.0,0.0,-3.0,4.4,0.0,1.0,1.0,40.0,32.0,1.0,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,430.0,1900.0,1.0,0.0
Life @ Ladprao 18,Chatuchak,13.80715064,100.5702427,5800000.0,105670.0,0.0,-3.0,4.4,0.0,2.0,1.0,57.0,32.0,1.0,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,430.0,1900.0,1.0,0.0
Life @ Ladprao 18,Chatuchak,13.80715064,100.5702427,5400000.0,105670.0,0.0,-3.0,4.4,0.0,1.0,1.0,29.5,32.0,1.0,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,430.0,1900.0,1.0,0.0
Life @ Ladprao 18,Chatuchak,13.80715064,100.5702427,4200000.0,105670.0,0.0,-3.0,4.4,0.0,1.0,1.0,45.5,32.0,1.0,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,430.0,1900.0,1.0,0.0
Life @ Ladprao 18,Chatuchak,13.80715064,100.5702427,5400000.0,105670.0,0.0,-3.0,4.4,0.0,1.0,1.0,29.5,32.0,1.0,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,430.0,1900.0,1.0,0.0
Life @ Ladprao 18,Chatuchak,13.80715064,100.5702427,4500000.0,105670.0,0.0,-3.0,4.4,0.0,2.0,1.0,55.0,32.0,1.0,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,430.0,1900.0,1.0,0.0
The Tree Bang Po Station,Bang Sue,13.8081094,100.5221098,2450000.0,92003.0,0.0,2.2,3.8,-3.7,1.0,1.0,29.6,32.0,1.0,2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2300.0,3400.0,0.0,0.0
The Tree Bang Po Station,Bang Sue,13.8081094,100.5221098,2580000.0,92003.0,0.0,2.2,3.8,-3.7,1.0,1.0,30.2,32.0,1.0,2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2300.0,3400.0,0.0,0.0
The Tree Bang Po Station,Bang Sue,13.8081094,100.5221098,2300000.0,92003.0,0.0,2.2,3.8,-3.7,1.0,1.0,30.0,32.0,1.0,2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2300.0,3400.0,0.0,0.0
The Tree Bang Po Station,Bang Sue,13.8081094,100.5221098,2099000.0,92003.0,0.0,2.2,3.8,-3.7,1.0,1.0,29.0,32.0,1.0,2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2300.0,3400.0,0.0,0.0
The Tree Bang Po Station,Bang Sue,13.8081094,100.5221098,1950000.0,92003.0,0.0,2.2,3.8,-3.7,1.0,1.0,29.0,32.0,1.0,2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2300.0,3400.0,0.0,0.0
The Tree Bang Po Station,Bang Sue,13.8081094,100.5221098,2300000.0,92003.0,0.0,2.2,3.8,-3.7,1.0,1.0,29.0,32.0,1.0,2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2300.0,3400.0,0.0,0.0
The Tree Bang Po Station,Bang Sue,13.8081094,100.5221098,2390000.0,92003.0,0.0,2.2,3.8,-3.7,1.0,1.0,29.0,32.0,1.0,2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2300.0,3400.0,0.0,0.0
The Tree Bang Po Station,Bang Sue,13.8081094,100.5221098,2550000.0,92003.0,0.0,2.2,3.8,-3.7,1.0,1.0,29.0,32.0,1.0,2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2300.0,3400.0,0.0,0.0
The Tree Bang Po Station,Bang Sue,13.8081094,100.5221098,2500000.0,92003.0,0.0,2.2,3.8,-3.7,1.0,1.0,36.0,32.0,1.0,2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2300.0,3400.0,0.0,0.0
The Tree Bang Po Station,Bang Sue,13.8081094,100.5221098,5400000.0,92003.0,0.0,2.2,3.8,-3.7,2.0,2.0,59.0,32.0,1.0,2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2300.0,3400.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,2150000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,35.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1999000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,35.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1820000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,30.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,2050000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,35.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1850000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,34.6,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1960000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,35.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1850000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,30.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1750000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,31.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1910000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,34.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1990000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,35.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1860000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,34.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1910000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,34.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1890000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,30.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1860000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,34.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1900000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,34.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1890000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,34.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1500000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,30.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1850000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,34.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
The Niche ID Ladprao - Wang Hin,Lat Phrao,13.8083965,100.5892683,1999000.0,55493.0,0.0,7.3,5.7,9.2,1.0,1.0,35.0,8.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3100.0,4100.0,0.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,14900000.0,113631.0,0.0,1.3,4.5,11.4,3.0,3.0,138.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,8800000.0,113631.0,0.0,1.3,4.5,11.4,2.0,2.0,77.8,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,120000000.0,113631.0,0.0,1.3,4.5,11.4,4.0,5.0,542.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,5520000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,51.9,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,14900000.0,113631.0,0.0,1.3,4.5,11.4,3.0,3.0,138.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,16500000.0,113631.0,0.0,1.3,4.5,11.4,3.0,3.0,138.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,17000000.0,113631.0,0.0,1.3,4.5,11.4,2.0,2.0,138.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,17800000.0,113631.0,0.0,1.3,4.5,11.4,3.0,3.0,138.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,14900000.0,113631.0,0.0,1.3,4.5,11.4,3.0,3.0,138.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,5150000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,52.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,8800000.0,113631.0,0.0,1.3,4.5,11.4,2.0,2.0,77.8,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,8800000.0,113631.0,0.0,1.3,4.5,11.4,2.0,2.0,77.8,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,5150000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,52.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,8900000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,68.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,14900000.0,113631.0,0.0,1.3,4.5,11.4,3.0,3.0,138.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,14900000.0,113631.0,0.0,1.3,4.5,11.4,3.0,3.0,138.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,150000000.0,113631.0,0.0,1.3,4.5,11.4,5.0,5.0,542.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,5200000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,52.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,13500000.0,113631.0,0.0,1.3,4.5,11.4,3.0,3.0,138.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,8800000.0,113631.0,0.0,1.3,4.5,11.4,2.0,2.0,77.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,3600000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,35.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,3700000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,35.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,2850000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,35.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,3800000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,35.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,3600000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,34.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,3099000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,34.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,6000000.0,113631.0,0.0,1.3,4.5,11.4,2.0,1.0,53.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,3800000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,34.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,3600000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,34.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,8800000.0,113631.0,0.0,1.3,4.5,11.4,2.0,2.0,77.8,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,8790000.0,113631.0,0.0,1.3,4.5,11.4,2.0,2.0,77.8,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,8800000.0,113631.0,0.0,1.3,4.5,11.4,2.0,2.0,77.8,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,6980000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,68.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,5400000.0,113631.0,0.0,1.3,4.5,11.4,2.0,1.0,53.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Chatuchak,13.8086593,100.5676071,5400000.0,113631.0,0.0,1.3,4.5,11.4,1.0,1.0,52.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
THE ISSARA LADPRAO,Phra Nakhon,13.8086593,100.5676071,17000000.0,113631.0,0.0,1.3,4.5,11.4,3.0,3.0,138.0,47.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,670.0,1600.0,1.0,0.0
The Unique Ladprao 10,Chatuchak,13.8089455,100.5653831,4299000.0,64667.0,0.0,-18.8,9.1,28.1,2.0,1.0,45.2,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,990.0,1600.0,1.0,0.0
The Unique Ladprao 10,Chatuchak,13.8089455,100.5653831,4299000.0,64667.0,0.0,-18.8,9.1,28.1,2.0,1.0,46.6,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,990.0,1600.0,1.0,0.0
The Unique Ladprao 10,Chatuchak,13.8089455,100.5653831,3100000.0,64667.0,0.0,-18.8,9.1,28.1,1.0,1.0,33.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,990.0,1600.0,1.0,0.0
Condo One Ladprao 15,Chatuchak,13.8091656,100.5708353,3038500.0,83827.0,0.0,4.2,5.6,18.4,1.0,1.0,35.0,8.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,530.0,2000.0,1.0,0.0
Condo One Ladprao 15,Chatuchak,13.8091656,100.5708353,4300000.0,83827.0,0.0,4.2,5.6,18.4,1.0,1.0,57.1,8.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,530.0,2000.0,1.0,0.0
Equinox,Chatuchak,13.8091851,100.5590117,5200000.0,165660.0,0.0,11.1,3.7,-9.8,1.0,1.0,38.0,50.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,600.0,970.0,1.0,1.0
Equinox,Chatuchak,13.8091851,100.5590117,5900000.0,165660.0,0.0,11.1,3.7,-9.8,1.0,1.0,38.0,50.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,600.0,970.0,1.0,1.0
Equinox,Chatuchak,13.8091851,100.5590117,5200000.0,165660.0,0.0,11.1,3.7,-9.8,1.0,1.0,38.0,50.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,600.0,970.0,1.0,1.0
Equinox,Chatuchak,13.8091851,100.5590117,45000000.0,165660.0,0.0,11.1,3.7,-9.8,4.0,5.0,290.0,50.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,600.0,970.0,1.0,1.0
The Privacy Ladprao-Sena,Lat Phrao,13.8095637,100.5911461,1700000.0,74063.0,0.0,-7.7,4.8,-14.2,1.0,1.0,26.0,8.0,2.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3000.0,4000.0,0.0,0.0
The Privacy Ladprao-Sena,Lat Phrao,13.8095637,100.5911461,2200000.0,74063.0,0.0,-7.7,4.8,-14.2,1.0,1.0,26.0,8.0,2.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3000.0,4000.0,0.0,0.0
The Privacy Ladprao-Sena,Lat Phrao,13.8095637,100.5911461,1990000.0,74063.0,0.0,-7.7,4.8,-14.2,1.0,1.0,25.0,8.0,2.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3000.0,4000.0,0.0,0.0
The Privacy Ladprao-Sena,Lat Phrao,13.8095637,100.5911461,1650000.0,74063.0,0.0,-7.7,4.8,-14.2,1.0,1.0,22.0,8.0,2.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3000.0,4000.0,0.0,0.0
The Privacy Ladprao-Sena,Lat Phrao,13.8095637,100.5911461,2090000.0,74063.0,0.0,-7.7,4.8,-14.2,1.0,1.0,26.0,8.0,2.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3000.0,4000.0,0.0,0.0
The Privacy Ladprao-Sena,Lat Phrao,13.8095637,100.5911461,2100000.0,74063.0,0.0,-7.7,4.8,-14.2,1.0,1.0,27.0,8.0,2.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3000.0,4000.0,0.0,0.0
The Privacy Ladprao-Sena,Lat Phrao,13.8095637,100.5911461,1750000.0,74063.0,0.0,-7.7,4.8,-14.2,1.0,1.0,22.0,8.0,2.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3000.0,4000.0,0.0,0.0
The Privacy Ladprao-Sena,Lat Phrao,13.8095637,100.5911461,2000000.0,74063.0,0.0,-7.7,4.8,-14.2,1.0,1.0,22.0,8.0,2.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3000.0,4000.0,0.0,0.0
The Privacy Ladprao-Sena,Lat Phrao,13.8095637,100.5911461,1751000.0,74063.0,0.0,-7.7,4.8,-14.2,1.0,1.0,21.0,8.0,2.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3000.0,4000.0,0.0,0.0
