"name","district","sale_price","asking_price","asking_price_change_quater","asking_price_change_year","gross_rental_yield","rental_price_change_year","bedrooms","bathrooms","internal_area","floors","towers","year_built","has_elevator","has_parking","has_security","has_cctv","has_pool","has_sauna","has_gym","has_garden_bbq","has_playground","has_shop_on_premise","has_restaurant_on_premise","has_wifi","city_train_distance","express_way_distance","close_city_train","close_express_way"
"Belle Grand Rama 9","Huai Khwang",7000000.0,201531.0,35.16,48.6,2.98,9.41,2.0,1.0,57.0,43.0,8.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,580.0,1100.0,1.0,0.0
"Noble Revolve Ratchada","Huai Khwang",4180000.0,161458.0,0.0,-2.78,4.18,-9.34,1.0,1.0,25.97,38.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,680.0,1800.0,1.0,0.0
"Belle Grand Rama 9","Huai Khwang",1.59E7,201531.0,35.16,48.6,2.98,9.41,3.0,2.0,98.0,43.0,8.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,580.0,1100.0,1.0,0.0
"Amanta Ratchada","Huai Khwang",8900000.0,106657.0,0.0,-22.05,3.96,-5.63,2.0,2.0,97.0,7.0,5.0,2006.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1100.0,1800.0,0.0,0.0
"Leticia Rama 9","Huai Khwang",6700000.0,99017.0,0.0,-13.13,4.39,4.32,1.0,1.0,60.0,7.0,2.0,2013.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3700.0,1600.0,0.0,0.0
"Ideo Mobi Rama 9","Huai Khwang",8500000.0,154550.0,0.0,-1.42,4.09,1.74,2.0,2.0,56.0,28.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,260.0,490.0,1.0,1.0
"Ideo Rama 9 - Asoke","Huai Khwang",4650000.0,196317.0,0.0,59.66,3.38,0.0,1.0,1.0,33.5,36.0,1.0,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,430.0,640.0,1.0,1.0
"Ideo Rama 9 - Asoke","Huai Khwang",4340000.0,196317.0,0.0,59.66,3.38,0.0,1.0,1.0,36.5,36.0,1.0,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,430.0,640.0,1.0,1.0
"Noble Revolve Ratchada 2","Huai Khwang",8900000.0,169662.0,0.0,-5.94,4.06,12.33,2.0,2.0,52.16,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Aspire Rama 9","Huai Khwang",4182500.0,113041.0,0.0,6.39,4.44,21.16,1.0,1.0,32.0,23.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,720.0,570.0,1.0,1.0
"Ideo Rama 9 - Asoke","Huai Khwang",4290000.0,196317.0,0.0,59.66,3.38,0.0,1.0,1.0,26.0,36.0,1.0,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,430.0,640.0,1.0,1.0
"Aspire Rama 9","Huai Khwang",4900000.0,113041.0,0.0,6.39,4.44,21.16,1.0,1.0,39.0,23.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,720.0,570.0,1.0,1.0
"Life Ratchadapisek","Huai Khwang",3290000.0,111299.0,0.0,-4.72,4.75,-0.45,1.0,1.0,31.36,35.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,550.0,2900.0,1.0,0.0
"Lumpini Ville Cultural Center","Huai Khwang",2330000.0,59569.0,0.0,0.61,5.82,-7.67,1.0,1.0,35.0,8.0,9.0,2006.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1900.0,2900.0,0.0,0.0
"Ideo Ratchada - Huaykwang","Huai Khwang",4200000.0,105974.0,0.0,-9.27,4.52,-10.94,1.0,1.0,35.0,19.0,1.0,2010.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,69.0,2500.0,1.0,0.0
"KALM Penthouse","Huai Khwang",1.95E7,156637.0,0.0,0.46,4.79,0.64,2.0,2.0,143.0,7.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3900.0,2300.0,0.0,0.0
"Belle Grand Rama 9","Huai Khwang",8.0E7,201531.0,35.16,48.6,2.98,9.41,2.0,1.0,56.0,43.0,8.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,580.0,1100.0,1.0,0.0
"Supalai Wellington","Huai Khwang",6400000.0,93795.0,0.0,-1.69,5.73,15.46,2.0,2.0,70.0,19.0,9.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1100.0,2900.0,0.0,0.0
"Aspire Rama 9","Huai Khwang",4010000.0,113041.0,0.0,6.39,4.44,21.16,1.0,1.0,39.0,23.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,720.0,570.0,1.0,1.0
"Lumpini Ville Cultural Center","Huai Khwang",3400000.0,59569.0,0.0,0.61,5.82,-7.67,2.0,2.0,60.8,8.0,9.0,2006.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1900.0,2900.0,0.0,0.0
"Supalai City Resort Ratchada - Huaykwang","Huai Khwang",1820000.0,61313.0,0.0,1.17,5.64,-1.03,1.0,1.0,31.05,8.0,5.0,2013.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1300.0,3700.0,0.0,0.0
"Centric Ratchada - Suthisan","Huai Khwang",6900000.0,125347.0,0.0,-28.02,4.42,3.59,2.0,1.0,56.0,26.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,740.0,2400.0,1.0,0.0
"Aspire Rama 9","Huai Khwang",3590000.0,113041.0,0.0,6.39,4.44,21.16,1.0,1.0,33.0,23.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,720.0,570.0,1.0,1.0
"U Delight @ Huay Kwang Station","Huai Khwang",3000000.0,82914.0,0.0,-6.93,5.35,-8.42,1.0,1.0,42.0,10.0,4.0,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1300.0,3400.0,0.0,0.0
"The Line Asoke - Ratchada","Huai Khwang",3990000.0,180368.0,0.0,-6.38,4.01,3.61,1.0,1.0,35.04,38.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,990.0,1200.0,1.0,0.0
"Chewathai Residence Asoke","Huai Khwang",7200000.0,172233.0,0.0,5.21,4.2,-0.66,1.0,1.0,34.0,29.0,1.0,2017.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,470.0,150.0,1.0,1.0
"Aspire Rama 9","Huai Khwang",4190000.0,113041.0,0.0,6.39,4.44,21.16,1.0,1.0,39.0,23.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,720.0,570.0,1.0,1.0
"Belle Grand Rama 9","Huai Khwang",1.995E7,201531.0,35.16,48.6,2.98,9.41,3.0,3.0,138.46,43.0,8.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,580.0,1100.0,1.0,0.0
"Supalai Veranda Rama 9","Huai Khwang",3990000.0,95346.0,7.5,7.55,4.33,-6.27,1.0,1.0,41.5,31.0,1.0,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2100.0,610.0,0.0,1.0
"Ratchada City 18","Huai Khwang",1490000.0,61741.0,0.0,9.79,4.63,1.28,1.0,1.0,37.0,8.0,5.0,2009.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1800.0,4200.0,0.0,0.0
"Noble Revolve Ratchada","Huai Khwang",4000000.0,161458.0,0.0,-2.78,4.18,-9.34,1.0,1.0,25.96,38.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,680.0,1800.0,1.0,0.0
"PG Rama IX","Huai Khwang",3100000.0,75616.0,0.0,3.66,5.4,1.8,1.0,1.0,40.0,15.0,2.0,2008.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,690.0,940.0,1.0,1.0
"Artisan Ratchada","Huai Khwang",4326000.0,97273.0,0.0,18.9,4.49,9.97,1.0,1.0,45.0,34.0,4.0,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1700.0,3100.0,0.0,0.0
"Life Ratchadapisek","Huai Khwang",6550000.0,111299.0,0.0,-4.72,4.75,-0.45,2.0,1.0,46.72,35.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,550.0,2900.0,1.0,0.0
"Ratchada City 18","Huai Khwang",2000000.0,61741.0,0.0,9.79,4.63,1.28,1.0,1.0,39.0,8.0,5.0,2009.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1800.0,4200.0,0.0,0.0
"Lumpini Ville Cultural Center","Huai Khwang",3210000.0,59569.0,0.0,0.61,5.82,-7.67,2.0,2.0,60.8,8.0,9.0,2006.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1900.0,2900.0,0.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",6900000.0,169662.0,0.0,-5.94,4.06,12.33,2.0,1.0,39.0,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Lumpini Park Rama 9 - Ratchada","Huai Khwang",2890000.0,93355.0,0.44,-3.74,5.1,3.12,1.0,1.0,30.0,24.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1600.0,970.0,0.0,1.0
"Ideo Rama 9 - Asoke","Huai Khwang",1.379E7,196317.0,0.0,59.66,3.38,0.0,2.0,2.0,90.57,36.0,1.0,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,430.0,640.0,1.0,1.0
"Aspire Rama 9","Huai Khwang",5356000.0,113041.0,0.0,6.39,4.44,21.16,2.0,1.0,49.52,23.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,720.0,570.0,1.0,1.0
"Ideo Rama 9 - Asoke","Huai Khwang",8890000.0,196317.0,0.0,59.66,3.38,0.0,2.0,1.0,52.77,36.0,1.0,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,430.0,640.0,1.0,1.0
"Belle Grand Rama 9","Huai Khwang",6250000.0,201531.0,35.16,48.6,2.98,9.41,1.0,1.0,48.92,43.0,8.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,580.0,1100.0,1.0,0.0
"Noble Revolve Ratchada","Huai Khwang",3750000.0,161458.0,0.0,-2.78,4.18,-9.34,1.0,1.0,26.16,38.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,680.0,1800.0,1.0,0.0
"Life @ Ratchada - Suthisan","Huai Khwang",4400000.0,106725.0,0.0,5.49,4.05,5.57,1.0,1.0,43.0,23.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,780.0,2700.0,1.0,0.0
"The Line Asoke - Ratchada","Huai Khwang",5950000.0,180368.0,0.0,-6.38,4.01,3.61,1.0,1.0,35.0,38.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,990.0,1200.0,1.0,0.0
"T.C. Green","Huai Khwang",3035000.0,89744.0,-3.82,3.32,4.45,-17.37,1.0,1.0,38.79,32.0,4.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1300.0,1200.0,0.0,0.0
"Belle Grand Rama 9","Huai Khwang",1.35E7,201531.0,35.16,48.6,2.98,9.41,3.0,2.0,101.13,43.0,8.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,580.0,1100.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",8900000.0,169662.0,0.0,-5.94,4.06,12.33,2.0,2.0,52.86,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Supalai Wellington","Huai Khwang",5500000.0,93795.0,0.0,-1.69,5.73,15.46,2.0,2.0,76.0,19.0,9.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1100.0,2900.0,0.0,0.0
"Condolette Midst Rama 9","Huai Khwang",4750000.0,154468.0,0.0,-8.7,4.22,-8.12,1.0,1.0,28.23,30.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,460.0,250.0,1.0,1.0
"Noble Revolve Ratchada 2","Huai Khwang",9820000.0,169662.0,0.0,-5.94,4.06,12.33,2.0,2.0,51.08,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Ideo Rama 9 - Asoke","Huai Khwang",9190000.0,196317.0,0.0,59.66,3.38,0.0,2.0,2.0,52.77,36.0,1.0,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,430.0,640.0,1.0,1.0
"Wire Ratchada 19","Huai Khwang",3500000.0,81317.0,0.0,0.87,5.15,1.16,1.0,1.0,43.0,8.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,300.0,2200.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",8200000.0,169662.0,0.0,-5.94,4.06,12.33,2.0,2.0,53.0,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Supalai Wellington 2","Huai Khwang",3650000.0,84920.0,0.0,12.6,5.03,-3.0,1.0,1.0,42.0,14.0,7.0,2017.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1300.0,3100.0,0.0,0.0
"Belle Grand Rama 9","Huai Khwang",1.4E7,201531.0,35.16,48.6,2.98,9.41,2.0,2.0,100.0,43.0,8.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,580.0,1100.0,1.0,0.0
"Centric Ratchada - Huai Khwang","Huai Khwang",8650000.0,153226.0,0.79,8.51,4.01,14.29,2.0,1.0,52.77,31.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,270.0,2600.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",4200000.0,169662.0,0.0,-5.94,4.06,12.33,1.0,1.0,25.0,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Lumpini Park Rama 9 - Ratchada","Huai Khwang",3300000.0,93355.0,0.44,-3.74,5.1,3.12,1.0,1.0,39.7,24.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1600.0,970.0,0.0,1.0
"Noble Revolve Ratchada 2","Huai Khwang",3960000.0,169662.0,0.0,-5.94,4.06,12.33,1.0,1.0,22.0,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",4000000.0,169662.0,0.0,-5.94,4.06,12.33,1.0,1.0,22.0,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",3960000.0,169662.0,0.0,-5.94,4.06,12.33,1.0,1.0,22.0,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Noble Revolve Ratchada","Huai Khwang",4180000.0,161458.0,0.0,-2.78,4.18,-9.34,1.0,1.0,25.0,38.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,680.0,1800.0,1.0,0.0
"Ideo Rama 9 - Asoke","Huai Khwang",1.089E7,196317.0,0.0,59.66,3.38,0.0,2.0,2.0,72.13,36.0,1.0,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,430.0,640.0,1.0,1.0
"Ivy Ampio","Huai Khwang",1.55E7,174577.0,0.0,2.04,4.36,15.27,2.0,2.0,81.0,29.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,730.0,1600.0,1.0,0.0
"Centric Ratchada - Huai Khwang","Huai Khwang",8446000.0,153226.0,0.79,8.51,4.01,14.29,2.0,2.0,60.0,31.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,270.0,2600.0,1.0,0.0
"Life Ratchadapisek","Huai Khwang",6550000.0,111299.0,0.0,-4.72,4.75,-0.45,2.0,1.0,46.72,35.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,550.0,2900.0,1.0,0.0
"Ideo Mobi Rama 9","Huai Khwang",8490000.0,154550.0,0.0,-1.42,4.09,1.74,2.0,2.0,55.0,28.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,260.0,490.0,1.0,1.0
"Ideo Mobi Rama 9","Huai Khwang",8690000.0,154550.0,0.0,-1.42,4.09,1.74,2.0,2.0,55.0,28.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,260.0,490.0,1.0,1.0
"Ideo Rama 9 - Asoke","Huai Khwang",1.459E7,196317.0,0.0,59.66,3.38,0.0,2.0,2.0,61.37,36.0,1.0,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,430.0,640.0,1.0,1.0
"Lumpini Park Rama 9 - Ratchada","Huai Khwang",3400000.0,93355.0,0.44,-3.74,5.1,3.12,1.0,1.0,40.0,24.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1600.0,970.0,0.0,1.0
"Lumpini Park Rama 9 - Ratchada","Huai Khwang",2500000.0,93355.0,0.44,-3.74,5.1,3.12,1.0,1.0,30.5,24.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1600.0,970.0,0.0,1.0
"U Delight @ Huay Kwang Station","Huai Khwang",3059100.0,82914.0,0.0,-6.93,5.35,-8.42,1.0,1.0,33.0,10.0,4.0,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1300.0,3400.0,0.0,0.0
"Ideo Rama 9 - Asoke","Huai Khwang",5190000.0,196317.0,0.0,59.66,3.38,0.0,1.0,1.0,31.99,36.0,1.0,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,430.0,640.0,1.0,1.0
"Noble Revolve Ratchada 2","Huai Khwang",4290000.0,169662.0,0.0,-5.94,4.06,12.33,1.0,1.0,25.58,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Lumpini Park Rama 9 - Ratchada","Huai Khwang",2890000.0,93355.0,0.44,-3.74,5.1,3.12,1.0,1.0,30.0,24.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1600.0,970.0,0.0,1.0
"Lumpini Park Rama 9 - Ratchada","Huai Khwang",2750000.0,93355.0,0.44,-3.74,5.1,3.12,1.0,1.0,30.0,24.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1600.0,970.0,0.0,1.0
"Belle Grand Rama 9","Huai Khwang",1.0E7,201531.0,35.16,48.6,2.98,9.41,2.0,2.0,96.0,43.0,8.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,580.0,1100.0,1.0,0.0
"Aspire Rama 9","Huai Khwang",4450000.0,113041.0,0.0,6.39,4.44,21.16,1.0,1.0,40.0,23.0,2.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,720.0,570.0,1.0,1.0
"The Line Asoke - Ratchada","Huai Khwang",7095000.0,180368.0,0.0,-6.38,4.01,3.61,1.0,1.0,35.0,38.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,990.0,1200.0,1.0,0.0
"L Loft Ratchada 19","Huai Khwang",3800000.0,117627.0,0.0,0.98,4.32,-2.08,1.0,1.0,40.36,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,280.0,2200.0,1.0,0.0
"Ratchada Orchid","Huai Khwang",3090000.0,60625.0,0.0,49.89,5.66,43.72,1.0,1.0,46.0,21.0,2.0,2003.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1300.0,3200.0,0.0,0.0
"Supalai Wellington","Huai Khwang",6500000.0,93795.0,0.0,-1.69,5.73,15.46,2.0,2.0,90.0,19.0,9.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1100.0,2900.0,0.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",7260000.0,169662.0,0.0,-5.94,4.06,12.33,2.0,1.0,39.0,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",3900000.0,169662.0,0.0,-5.94,4.06,12.33,1.0,1.0,25.48,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",8460000.0,169662.0,0.0,-5.94,4.06,12.33,2.0,2.0,52.86,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",6900000.0,169662.0,0.0,-5.94,4.06,12.33,2.0,2.0,50.64,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",3490000.0,169662.0,0.0,-5.94,4.06,12.33,1.0,1.0,26.0,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Chateau In Town Ratchada 20 - 2","Huai Khwang",3605000.0,76889.0,0.0,2.37,3.59,0.0,1.0,1.0,35.0,8.0,1.0,2013.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,830.0,2900.0,1.0,0.0
"Noble Revolve Ratchada","Huai Khwang",3800000.0,161458.0,0.0,-2.78,4.18,-9.34,1.0,1.0,26.0,38.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,680.0,1800.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",8800000.0,169662.0,0.0,-5.94,4.06,12.33,2.0,1.0,39.0,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Noble Revolve Ratchada 2","Huai Khwang",3850000.0,169662.0,0.0,-5.94,4.06,12.33,1.0,1.0,22.0,42.0,1.0,2016.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,760.0,1900.0,1.0,0.0
"Ideo Mobi Rama 9","Huai Khwang",6490000.0,154550.0,0.0,-1.42,4.09,1.74,2.0,1.0,45.0,28.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,260.0,490.0,1.0,1.0
"Lumpini Park Rama 9 - Ratchada","Huai Khwang",2400000.0,93355.0,0.44,-3.74,5.1,3.12,1.0,1.0,26.0,24.0,2.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1600.0,970.0,0.0,1.0
"The Line Asoke - Ratchada","Huai Khwang",6000000.0,180368.0,0.0,-6.38,4.01,3.61,1.0,1.0,35.0,38.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,990.0,1200.0,1.0,0.0
"Centric Ratchada - Huai Khwang","Huai Khwang",9000000.0,153226.0,0.79,8.51,4.01,14.29,2.0,2.0,60.0,31.0,1.0,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,270.0,2600.0,1.0,0.0
"Life Ratchadapisek","Huai Khwang",5990000.0,111299.0,0.0,-4.72,4.75,-0.45,2.0,2.0,56.0,35.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,550.0,2900.0,1.0,0.0
"The Line Asoke - Ratchada","Huai Khwang",1.1845E7,180368.0,0.0,-6.38,4.01,3.61,2.0,1.0,52.0,38.0,1.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,990.0,1200.0,1.0,0.0
